Inspection Date,Score
06/14/2016,89
02/11/2015,94
04/28/2016,85
12/09/2014,71
07/12/2016,95
06/10/2014,78
06/30/2015,100
05/27/2015,100
03/19/2015,94
04/06/2016,97
10/01/2015,94
10/09/2014,93
12/22/2015,82
05/08/2014,92
09/27/2016,100
01/15/2015,100
03/28/2014,97
03/02/2016,98
07/13/2016,80
01/28/2016,81
01/14/2015,97
05/16/2016,97
09/22/2016,80
10/02/2014,92
03/17/2015,83
04/30/2014,100
10/11/2016,85
06/24/2015,91
04/12/2016,75
01/20/2016,96
12/22/2014,100
09/15/2015,96
05/20/2014,97
04/16/2015,80
09/26/2016,83
05/06/2014,100
01/21/2014,92
04/15/2015,87
09/10/2014,91
05/20/2014,87
06/27/2016,90
11/12/2014,96
07/23/2015,87
08/09/2016,88
10/12/2016,88
06/23/2015,81
11/03/2014,69
05/10/2016,87
02/02/2014,100
09/16/2014,86
02/26/2014,83
08/31/2015,91
07/24/2014,100
01/02/2014,91
04/20/2016,72
04/12/2016,93
06/06/2016,91
02/18/2016,96
08/02/2016,91
02/18/2015,100
02/03/2016,81
09/30/2016,92
03/04/2015,90
03/18/2015,80
12/04/2014,97
05/24/2016,100
09/08/2015,100
08/12/2014,100
09/14/2015,77
11/20/2013,100
11/25/2015,96
07/21/2015,84
12/31/2014,100
08/02/2016,87
04/13/2016,100
02/19/2014,100
04/13/2015,96
04/11/2014,76
05/27/2014,90
09/16/2015,94
07/22/2014,94
01/28/2014,86
10/15/2015,97
04/25/2014,100
07/29/2014,97
09/16/2016,95
05/18/2016,93
09/19/2014,96
04/29/2016,98
07/26/2016,97
07/29/2015,97
12/14/2015,89
09/08/2015,97
07/29/2015,90
06/01/2015,85
04/14/2016,96
09/25/2015,92
10/21/2015,100
11/21/2013,97
01/23/2015,80
04/23/2015,92
03/27/2014,97
10/22/2014,100
09/23/2015,100
12/11/2014,89
10/07/2015,95
05/15/2015,93
07/06/2015,100
07/29/2016,99
02/03/2016,90
07/17/2015,95
01/23/2014,90
05/19/2014,95
11/02/2015,98
07/10/2015,86
07/01/2015,95
02/10/2015,75
06/03/2016,83
06/17/2016,94
03/16/2015,92
05/28/2015,100
05/27/2014,100
11/04/2013,88
02/18/2015,97
07/08/2015,100
11/18/2013,90
05/16/2014,93
11/06/2014,87
09/10/2015,93
01/15/2015,85
07/27/2015,78
11/21/2014,100
10/08/2014,77
02/19/2015,78
03/31/2016,100
10/10/2014,100
02/18/2015,97
05/21/2015,82
01/06/2015,97
07/10/2014,97
05/29/2014,93
04/03/2014,97
11/27/2013,100
08/13/2015,93
02/01/2016,90
05/21/2015,92
11/16/2015,93
03/19/2015,92
09/29/2016,95
06/25/2014,85
01/15/2015,91
12/04/2014,81
06/04/2015,97
10/02/2015,100
02/12/2015,97
02/24/2015,100
07/13/2015,96
01/30/2014,100
10/28/2014,97
07/22/2014,77
03/07/2016,90
02/03/2015,95
09/18/2014,83
06/16/2015,93
06/01/2016,93
09/16/2016,86
01/19/2016,87
12/16/2014,96
05/15/2015,87
04/07/2016,88
12/18/2014,100
05/28/2015,80
10/24/2014,93
05/04/2015,92
12/30/2014,88
12/05/2013,70
09/11/2015,82
11/12/2014,100
03/02/2015,87
10/15/2015,95
02/11/2015,94
10/23/2014,93
02/26/2014,100
12/01/2015,84
08/24/2015,97
11/25/2013,100
12/15/2015,87
09/16/2015,100
03/11/2016,93
08/07/2014,100
12/02/2014,87
01/28/2015,87
03/12/2015,100
02/10/2014,93
06/30/2016,56
02/01/2016,99
06/09/2016,98
09/02/2015,90
09/22/2015,89
05/05/2016,88
08/06/2014,100
05/20/2015,100
10/29/2014,87
09/11/2015,100
03/17/2015,79
01/26/2016,91
01/21/2016,96
04/18/2014,100
05/20/2015,100
09/08/2015,97
04/21/2014,100
03/29/2016,95
11/05/2015,84
04/08/2016,97
02/12/2015,93
09/29/2015,96
08/21/2014,78
12/19/2014,85
11/23/2015,88
02/24/2014,97
03/24/2016,96
03/31/2015,100
10/23/2014,94
07/30/2014,97
10/06/2015,86
01/22/2016,85
06/30/2015,72
10/15/2014,93
12/05/2014,93
11/03/2015,100
04/07/2014,100
04/06/2016,92
04/28/2015,89
03/24/2014,96
05/20/2016,93
05/28/2014,88
10/28/2015,80
09/14/2016,82
01/27/2016,94
12/12/2014,97
10/13/2016,73
03/25/2016,85
12/30/2014,88
02/05/2015,87
06/27/2016,83
04/23/2015,96
06/23/2015,100
10/28/2015,100
11/30/2015,84
06/05/2015,100
11/20/2015,99
03/21/2016,85
01/02/2014,100
04/26/2016,72
09/15/2015,85
06/05/2014,65
11/19/2015,93
02/02/2015,90
04/21/2015,87
04/27/2016,89
07/26/2016,91
09/29/2015,97
05/16/2014,97
05/11/2016,93
08/24/2016,93
11/09/2015,88
12/01/2014,79
06/09/2015,89
12/17/2015,98
12/01/2014,87
10/17/2014,93
09/25/2015,100
12/11/2015,84
06/29/2016,97
01/31/2014,82
01/20/2016,97
11/09/2015,79
11/04/2014,100
03/29/2016,91
09/26/2016,78
06/22/2014,100
01/12/2016,85
09/04/2014,89
03/21/2014,100
07/28/2016,90
01/08/2015,97
11/25/2013,93
03/16/2016,93
03/02/2016,98
09/21/2016,77
09/22/2016,91
06/15/2015,94
08/07/2014,100
05/03/2016,100
11/20/2014,100
01/28/2015,100
09/15/2015,93
04/16/2014,100
11/06/2014,93
12/30/2014,85
04/22/2015,88
11/25/2015,93
02/04/2016,75
03/04/2016,79
06/07/2016,90
08/12/2016,90
05/06/2015,97
05/01/2014,81
08/05/2015,93
03/04/2016,86
03/26/2015,100
08/04/2016,92
05/27/2016,74
12/04/2015,91
09/12/2014,88
07/19/2016,96
09/15/2016,96
01/06/2014,90
07/14/2016,90
07/03/2014,89
03/08/2016,92
04/16/2014,100
04/08/2016,98
01/21/2015,93
02/04/2016,86
02/12/2015,100
12/28/2015,90
02/10/2015,86
04/09/2015,83
02/12/2014,100
10/30/2014,95
07/08/2014,100
05/24/2016,91
09/23/2016,93
04/14/2014,100
07/14/2016,80
09/09/2016,100
03/05/2014,92
12/12/2014,100
06/16/2015,97
11/14/2014,97
12/17/2014,84
06/28/2016,90
10/07/2015,87
06/13/2014,93
02/03/2016,86
11/15/2013,97
10/11/2016,78
12/12/2013,97
09/04/2015,96
11/19/2014,88
07/15/2016,89
02/09/2016,95
08/27/2015,100
07/25/2014,100
09/15/2014,83
04/03/2015,89
08/06/2015,90
09/22/2015,97
02/17/2016,90
06/29/2015,88
11/23/2015,96
02/05/2015,92
03/12/2015,100
03/03/2015,94
07/13/2016,100
12/09/2014,100
03/13/2015,92
02/19/2016,95
04/29/2016,99
06/02/2016,77
08/20/2014,100
07/23/2015,89
06/19/2014,85
03/29/2016,94
06/20/2016,85
08/25/2015,100
11/22/2013,96
08/25/2016,95
12/31/2013,85
02/08/2016,79
08/12/2014,97
03/17/2015,90
08/09/2016,100
06/04/2014,96
02/21/2014,97
07/08/2016,95
03/18/2016,92
07/16/2014,100
09/08/2015,84
12/16/2014,100
05/12/2016,84
11/09/2015,90
06/17/2015,97
01/28/2016,89
05/03/2014,96
01/20/2015,97
06/17/2015,100
01/19/2016,98
11/17/2014,80
09/15/2016,97
08/26/2015,90
10/01/2015,92
07/12/2016,100
05/05/2016,97
06/23/2016,79
09/23/2015,80
04/29/2014,100
12/01/2015,99
09/23/2014,92
02/28/2014,84
08/04/2014,74
09/13/2016,94
02/10/2015,94
12/18/2015,86
02/25/2016,86
09/16/2014,89
11/05/2013,93
01/12/2016,90
04/13/2015,86
11/23/2015,100
03/10/2015,91
11/05/2015,96
09/30/2015,97
04/06/2016,92
02/25/2015,88
05/10/2016,94
11/13/2015,95
07/13/2016,97
04/06/2016,91
07/07/2016,84
04/08/2015,86
08/12/2014,100
02/03/2015,92
09/26/2016,88
06/10/2014,93
07/21/2015,100
04/14/2016,76
02/26/2014,100
09/22/2015,90
12/09/2015,84
08/25/2015,97
12/10/2015,96
04/29/2015,97
01/06/2016,91
02/12/2014,97
12/30/2013,84
04/08/2015,97
04/01/2014,86
11/03/2014,91
05/30/2014,100
09/29/2015,90
09/10/2014,97
07/18/2016,94
01/02/2015,87
06/29/2016,92
09/15/2015,100
01/30/2015,97
08/08/2014,91
05/21/2015,86
09/21/2015,95
06/18/2015,94
04/07/2014,93
12/20/2013,96
07/16/2015,100
01/08/2016,97
03/12/2015,95
02/21/2014,89
02/16/2016,99
07/23/2015,87
09/16/2015,86
07/29/2014,97
08/06/2014,97
06/14/2016,88
06/28/2014,91
05/04/2016,82
09/18/2015,97
07/10/2014,97
01/07/2014,97
12/16/2014,83
12/31/2013,100
04/15/2015,86
01/06/2015,91
09/08/2015,96
06/01/2016,80
09/30/2015,88
10/15/2014,89
10/12/2016,97
01/21/2015,91
09/10/2015,94
09/30/2014,84
01/30/2014,79
10/30/2014,100
04/08/2014,76
03/13/2015,100
03/22/2016,89
04/07/2015,90
05/13/2014,97
08/13/2015,72
06/25/2015,97
11/19/2014,97
11/21/2014,93
07/28/2014,97
12/29/2015,75
02/27/2014,100
08/20/2015,94
08/14/2015,87
08/24/2015,93
04/11/2016,95
11/19/2015,93
10/12/2016,97
10/08/2015,94
11/05/2015,78
08/06/2015,90
10/23/2014,93
06/25/2015,85
05/01/2014,90
12/01/2014,96
04/30/2014,72
08/01/2014,100
01/09/2015,97
01/07/2016,98
06/23/2016,90
01/17/2014,94
03/11/2016,99
07/29/2015,77
02/25/2014,100
05/31/2016,98
03/31/2015,97
02/13/2015,92
04/08/2016,96
06/11/2015,100
11/12/2013,93
07/06/2015,90
01/28/2016,96
01/16/2014,78
03/02/2015,100
12/10/2014,97
05/15/2015,84
03/13/2015,73
03/30/2015,89
05/20/2016,90
09/30/2014,100
04/16/2015,85
04/14/2015,97
04/02/2015,91
09/09/2016,83
11/30/2015,85
03/02/2016,100
10/21/2014,53
07/28/2016,91
05/05/2016,99
03/16/2016,74
07/20/2016,86
08/18/2015,93
05/30/2014,93
03/15/2016,86
10/09/2014,100
03/13/2015,97
10/14/2015,96
08/12/2015,93
06/27/2014,100
07/30/2014,88
05/27/2016,100
08/25/2016,83
04/17/2014,89
04/14/2016,86
07/03/2014,89
12/18/2015,86
09/29/2014,94
03/18/2016,99
10/01/2015,100
01/28/2016,94
06/07/2016,96
07/18/2016,95
03/31/2016,96
03/15/2016,98
01/15/2014,85
10/29/2014,100
04/16/2015,93
09/20/2016,90
02/20/2015,87
06/07/2014,96
01/22/2016,86
02/12/2015,93
09/24/2015,100
04/29/2015,100
05/06/2014,97
02/10/2015,92
09/29/2015,79
04/09/2014,100
07/28/2016,97
06/03/2016,100
02/17/2016,93
04/12/2016,88
08/12/2015,90
02/09/2014,91
07/07/2014,96
09/13/2016,100
11/18/2015,90
01/25/2016,92
10/20/2015,96
12/09/2015,90
07/08/2016,100
12/01/2015,97
07/31/2015,90
12/04/2013,90
10/06/2014,70
10/20/2014,96
06/13/2014,83
05/04/2016,87
01/21/2015,97
02/26/2015,87
02/23/2016,93
09/15/2016,100
06/09/2016,72
09/07/2016,76
11/27/2013,71
01/28/2015,100
02/17/2015,92
11/04/2013,93
10/27/2014,93
03/31/2016,88
06/27/2016,100
09/02/2015,95
10/13/2015,87
12/30/2014,100
07/29/2014,90
04/30/2014,100
08/04/2015,97
11/12/2013,91
03/31/2014,78
07/10/2014,74
03/19/2014,97
09/08/2014,96
05/23/2016,100
03/20/2015,100
05/04/2016,91
08/10/2015,100
05/21/2015,86
08/05/2015,89
12/15/2014,83
11/25/2013,100
09/15/2016,97
12/15/2014,87
08/04/2016,99
02/20/2014,93
09/01/2016,97
08/12/2014,100
10/10/2016,93
05/17/2016,99
08/15/2014,86
10/03/2014,78
12/06/2013,97
01/28/2015,73
06/16/2015,95
08/10/2015,93
10/14/2016,92
05/03/2016,99
01/15/2016,97
01/31/2014,93
04/13/2015,100
07/20/2015,97
07/23/2015,100
06/30/2015,100
04/21/2015,100
04/21/2015,96
06/19/2015,81
07/13/2015,96
01/22/2016,94
06/15/2016,81
07/06/2015,97
11/23/2015,91
09/09/2016,91
10/01/2015,91
03/04/2014,100
08/23/2016,81
05/15/2015,100
07/09/2014,88
04/25/2016,92
02/03/2016,89
10/02/2014,87
07/15/2016,91
02/25/2015,82
04/11/2016,84
08/10/2015,92
06/05/2015,100
09/14/2016,93
03/06/2014,87
03/17/2016,88
04/28/2014,93
12/15/2015,92
03/22/2016,99
09/11/2015,81
06/24/2014,84
11/21/2014,85
04/17/2014,94
09/08/2016,93
10/13/2014,74
12/02/2015,94
07/09/2015,90
07/09/2015,94
07/19/2016,98
02/24/2015,81
02/05/2016,97
03/22/2016,90
05/13/2015,97
10/15/2015,70
08/29/2016,96
12/29/2014,100
05/11/2015,78
11/10/2015,92
10/26/2015,90
06/01/2016,99
01/26/2016,90
06/29/2016,83
04/06/2015,100
12/09/2014,72
04/01/2015,100
02/13/2014,75
07/29/2015,92
11/03/2015,95
04/24/2015,90
11/05/2013,83
04/06/2016,100
07/10/2014,83
03/31/2014,92
07/21/2016,94
04/09/2014,97
10/01/2014,100
08/14/2014,88
02/17/2016,78
05/28/2016,96
04/01/2015,90
04/28/2015,100
10/22/2014,94
11/19/2013,97
08/07/2015,81
04/08/2015,91
11/05/2013,85
08/11/2016,84
03/20/2015,95
11/21/2013,94
05/29/2015,97
01/15/2015,97
10/16/2014,84
03/17/2016,100
11/18/2014,100
10/28/2015,100
08/17/2016,98
05/28/2015,100
03/24/2014,70
10/28/2015,100
10/16/2014,92
08/20/2014,94
03/06/2015,95
03/07/2014,97
02/04/2016,96
10/06/2014,96
11/21/2013,100
08/19/2015,100
10/06/2014,100
05/23/2014,81
12/12/2014,89
09/08/2014,100
06/30/2014,93
05/19/2015,94
02/11/2016,92
03/14/2016,100
07/12/2016,95
02/04/2016,92
08/28/2015,97
01/20/2015,100
01/23/2014,89
05/26/2016,87
11/08/2013,100
01/06/2016,100
02/20/2014,96
02/27/2015,100
12/17/2014,96
01/26/2015,91
04/29/2014,83
02/20/2014,97
01/26/2015,81
12/10/2014,91
07/16/2015,94
02/18/2014,85
06/02/2016,86
04/17/2014,97
02/13/2015,100
02/08/2016,93
08/12/2016,87
08/17/2016,95
09/14/2015,82
10/10/2014,100
02/03/2015,100
05/30/2014,96
03/18/2015,95
05/03/2016,99
08/20/2014,96
10/23/2014,92
05/18/2015,92
02/28/2014,76
10/30/2015,95
09/02/2014,95
08/30/2016,96
02/02/2015,93
01/06/2014,97
04/14/2016,81
12/02/2014,88
10/05/2016,61
07/12/2016,90
08/02/2016,94
10/28/2014,100
07/31/2014,87
07/06/2015,100
06/06/2016,91
02/06/2014,89
07/01/2015,89
05/10/2016,91
07/15/2014,91
04/13/2015,69
08/15/2016,80
12/04/2015,100
05/23/2014,96
08/22/2016,94
02/17/2015,97
05/22/2015,100
04/17/2014,100
07/03/2014,89
02/04/2015,97
08/09/2016,88
08/12/2014,84
01/20/2016,71
08/18/2016,86
05/12/2015,94
02/05/2015,93
07/07/2015,100
01/08/2015,94
09/14/2016,80
06/30/2016,100
10/11/2016,100
03/16/2016,88
12/23/2014,92
02/10/2015,81
11/13/2014,100
12/14/2015,99
03/30/2015,100
03/25/2014,92
06/24/2015,97
02/01/2016,100
06/25/2014,82
04/22/2015,89
11/19/2013,94
05/23/2014,97
03/22/2016,91
04/02/2014,86
07/10/2015,85
03/09/2016,84
09/16/2016,91
10/16/2015,96
01/28/2016,92
09/08/2016,90
08/13/2015,93
05/05/2016,98
03/10/2016,93
02/19/2015,94
07/14/2014,96
05/12/2015,96
01/03/2014,89
09/20/2016,88
01/06/2016,100
02/24/2015,96
10/09/2015,96
07/15/2014,100
03/23/2016,88
09/18/2015,92
10/07/2016,100
04/02/2015,97
05/27/2014,97
07/22/2016,97
05/15/2014,93
04/23/2015,97
05/10/2016,84
08/26/2015,97
11/12/2015,95
05/20/2015,94
12/04/2014,89
06/26/2014,88
12/21/2015,88
09/25/2015,85
04/15/2016,93
11/21/2013,100
04/15/2016,79
08/27/2014,100
01/12/2016,81
07/28/2016,94
08/28/2014,71
08/05/2014,72
03/04/2014,93
04/07/2014,91
08/29/2014,97
02/17/2016,73
08/30/2016,83
02/18/2014,97
01/29/2014,88
03/12/2015,96
04/10/2015,80
10/07/2014,100
10/28/2015,97
12/31/2013,80
05/02/2016,81
04/28/2015,100
12/05/2013,82
05/13/2014,88
03/30/2016,90
03/11/2015,92
06/22/2014,85
12/12/2013,97
02/03/2015,91
09/21/2016,97
02/29/2016,78
06/13/2014,81
01/02/2015,100
10/15/2014,93
03/26/2015,88
11/08/2013,88
01/06/2016,96
08/13/2015,89
04/19/2016,97
02/04/2016,98
07/03/2014,100
09/25/2015,100
03/20/2015,76
04/16/2015,97
04/24/2015,97
12/30/2013,89
02/13/2015,97
11/17/2015,98
03/05/2015,100
06/19/2015,97
12/10/2014,80
07/17/2014,100
01/16/2014,89
05/23/2016,84
06/23/2015,92
10/01/2014,73
09/23/2014,86
12/15/2015,86
03/20/2014,97
12/11/2013,96
03/26/2015,85
04/07/2015,93
10/23/2015,89
12/18/2013,78
02/24/2016,78
04/29/2015,96
11/24/2015,94
09/26/2016,97
10/16/2015,93
11/18/2015,88
01/28/2015,100
06/16/2016,90
02/08/2016,59
07/28/2015,93
06/07/2016,86
07/26/2016,90
08/07/2014,100
09/13/2016,99
08/10/2016,79
04/27/2015,79
08/14/2015,93
12/11/2014,92
04/01/2016,99
08/06/2014,97
08/10/2015,97
04/20/2015,84
04/02/2014,84
05/05/2016,95
10/15/2014,100
05/13/2015,93
08/10/2015,93
08/02/2016,81
02/10/2016,95
06/28/2016,97
04/06/2016,86
06/16/2016,89
06/23/2016,96
09/15/2016,83
06/13/2016,95
03/14/2014,70
02/27/2015,97
08/21/2014,92
02/11/2015,100
06/08/2015,97
07/02/2014,94
06/05/2014,76
05/29/2015,100
08/04/2016,93
03/13/2015,93
07/28/2016,77
05/19/2014,91
04/30/2015,95
07/15/2015,92
12/29/2014,96
07/25/2016,100
08/31/2016,93
11/18/2013,79
06/21/2016,87
03/26/2015,96
09/27/2016,71
08/26/2016,90
03/03/2014,97
03/06/2014,100
02/05/2015,100
11/13/2013,97
12/31/2015,95
02/22/2016,77
04/14/2016,99
06/18/2015,97
01/07/2014,74
07/09/2014,100
03/25/2016,92
03/11/2016,96
11/24/2015,86
10/08/2015,91
04/17/2015,93
07/21/2016,99
05/23/2014,100
12/11/2014,97
09/24/2015,97
01/27/2015,94
09/19/2016,93
05/01/2015,70
12/17/2014,75
04/22/2016,99
08/20/2014,72
12/22/2015,90
12/23/2013,91
05/30/2014,85
10/15/2014,89
12/09/2013,73
09/16/2014,89
04/23/2015,95
04/26/2016,94
10/28/2015,89
09/03/2014,100
09/08/2016,83
12/30/2014,94
07/07/2014,100
08/30/2016,97
03/02/2015,100
12/02/2014,85
05/22/2015,96
09/21/2015,85
10/06/2015,100
08/28/2015,85
05/13/2015,90
02/19/2016,85
05/12/2016,93
09/29/2015,96
05/18/2016,91
06/24/2015,100
12/14/2015,97
02/05/2015,73
06/04/2015,100
12/13/2013,92
03/31/2016,93
04/29/2015,93
03/22/2016,99
07/06/2016,99
11/17/2015,92
04/30/2015,89
09/04/2014,89
08/06/2015,80
10/03/2016,71
02/09/2016,92
08/09/2016,82
08/14/2015,94
06/06/2016,84
08/22/2016,100
03/25/2014,75
03/05/2015,94
09/08/2015,80
06/12/2015,94
01/21/2014,87
09/18/2014,100
07/30/2014,100
04/12/2016,95
05/31/2016,83
03/30/2015,69
06/17/2014,100
06/21/2016,93
05/31/2016,99
08/04/2015,83
06/11/2014,94
06/21/2016,85
02/26/2015,87
04/30/2014,96
12/26/2013,87
03/03/2015,100
08/27/2014,96
10/13/2015,100
10/07/2015,86
05/11/2015,72
01/15/2015,92
06/26/2015,90
09/01/2016,94
03/08/2016,94
02/21/2014,92
12/29/2015,80
10/05/2016,97
12/31/2014,76
08/25/2014,100
03/29/2016,99
05/03/2014,100
01/21/2014,93
05/18/2015,96
02/12/2016,97
02/20/2015,90
08/14/2014,94
09/15/2014,92
12/10/2014,100
11/10/2014,88
03/09/2015,94
04/06/2016,100
01/06/2014,84
03/06/2015,86
10/09/2014,100
12/14/2015,83
08/01/2016,96
10/30/2014,100
12/10/2013,97
07/24/2015,97
03/24/2014,97
10/16/2014,100
07/31/2014,84
07/17/2014,89
09/30/2015,94
05/20/2014,89
06/15/2016,82
08/01/2016,89
03/04/2015,96
07/11/2016,95
10/01/2014,94
03/30/2016,91
08/31/2016,79
03/19/2014,100
06/28/2016,97
04/01/2015,92
04/11/2016,86
04/09/2015,100
08/25/2015,100
04/22/2016,97
01/10/2014,81
10/23/2014,91
12/09/2015,76
02/05/2015,93
12/27/2013,90
03/18/2014,100
06/13/2016,91
08/18/2015,73
12/29/2014,97
08/12/2015,88
09/29/2016,93
04/28/2015,71
12/29/2014,94
02/26/2015,93
12/21/2015,95
04/01/2014,92
09/30/2015,88
06/10/2014,93
04/09/2014,97
08/17/2015,100
08/31/2015,96
06/09/2016,100
07/01/2014,100
12/12/2013,100
07/28/2015,92
11/20/2015,98
02/09/2016,92
01/13/2015,83
04/15/2016,100
06/13/2016,80
02/03/2015,85
11/12/2013,100
05/15/2014,96
03/19/2014,97
03/12/2015,79
10/07/2016,96
06/30/2016,94
08/08/2016,95
09/14/2015,100
04/02/2014,90
10/06/2016,87
03/30/2015,94
04/02/2014,97
09/29/2014,83
06/16/2016,92
03/22/2016,98
08/02/2016,88
05/12/2014,88
02/20/2014,100
02/27/2014,90
08/26/2014,97
06/21/2016,87
09/25/2014,97
03/18/2016,100
10/23/2015,100
01/20/2015,100
12/10/2015,98
06/24/2016,85
06/18/2015,84
08/28/2014,93
12/22/2014,100
03/11/2014,81
02/14/2014,90
02/23/2015,94
06/12/2014,100
05/06/2014,79
09/09/2014,97
02/24/2015,100
10/29/2015,97
07/07/2015,97
10/17/2014,94
08/27/2014,70
08/15/2014,84
11/12/2014,81
05/22/2015,84
06/23/2015,100
09/16/2015,94
09/09/2016,85
04/18/2016,92
06/27/2014,96
04/09/2015,93
04/18/2014,100
07/17/2015,89
01/07/2016,98
10/07/2015,94
04/14/2015,78
11/19/2014,85
10/07/2015,89
10/30/2014,100
08/26/2014,97
09/16/2014,91
02/17/2015,100
03/26/2014,90
07/16/2014,87
11/02/2015,100
01/03/2014,76
02/26/2015,65
12/12/2013,97
05/04/2016,99
11/24/2014,100
03/12/2015,96
04/26/2016,89
04/28/2015,92
02/18/2014,96
02/12/2016,100
09/09/2016,89
07/11/2016,86
08/18/2015,90
07/13/2016,92
06/16/2016,78
06/29/2015,84
10/23/2014,100
01/26/2015,79
10/31/2014,97
01/14/2015,82
05/09/2016,76
09/04/2015,100
03/02/2015,96
09/12/2014,97
02/05/2014,96
08/15/2014,71
01/28/2015,91
08/06/2015,72
04/16/2015,97
10/23/2014,84
07/30/2014,97
07/07/2016,98
03/12/2014,100
12/04/2015,93
12/19/2014,82
08/04/2015,97
10/17/2014,94
09/18/2015,78
12/04/2013,87
12/15/2015,99
10/30/2014,97
02/16/2016,95
09/03/2015,100
04/02/2014,83
10/30/2014,100
08/11/2016,99
02/12/2014,94
01/06/2015,97
07/01/2016,87
09/04/2015,82
04/14/2016,87
09/03/2014,95
09/29/2016,99
03/02/2016,97
05/11/2016,96
06/30/2015,90
09/08/2015,100
03/10/2015,86
05/28/2014,74
07/14/2016,83
02/29/2016,91
10/16/2015,90
04/17/2014,93
09/08/2014,86
09/10/2015,86
10/16/2014,92
07/05/2016,97
04/23/2015,78
05/12/2015,86
04/06/2015,92
06/17/2014,92
04/24/2014,81
03/16/2016,100
04/20/2015,96
07/16/2014,96
10/29/2014,94
01/29/2015,84
01/14/2014,100
01/14/2014,96
04/20/2016,90
05/28/2015,89
07/07/2016,96
03/22/2016,94
08/22/2016,96
12/18/2013,89
03/16/2016,93
04/24/2014,89
01/21/2016,94
03/29/2016,96
11/26/2015,90
01/16/2015,100
11/16/2015,95
02/18/2014,75
02/19/2015,95
09/18/2014,100
06/04/2015,94
06/18/2014,93
03/12/2015,74
04/01/2016,100
02/02/2015,94
10/06/2014,93
03/10/2015,85
07/08/2014,86
08/20/2015,96
04/22/2015,97
06/01/2016,87
06/02/2014,78
09/05/2014,97
08/03/2016,87
04/17/2014,93
10/14/2014,92
06/19/2014,90
10/05/2015,97
08/17/2015,100
01/11/2016,90
09/29/2016,94
04/14/2016,100
09/17/2015,97
08/07/2015,97
03/20/2015,100
07/26/2016,84
11/20/2013,90
07/20/2016,88
05/22/2015,100
02/23/2016,100
02/25/2014,93
03/10/2014,92
03/24/2015,88
09/08/2015,100
05/21/2014,97
10/24/2014,100
04/17/2014,100
02/06/2015,88
02/24/2015,100
04/23/2015,100
07/14/2015,100
05/24/2016,91
03/31/2014,100
05/16/2015,100
09/11/2015,85
02/02/2016,97
12/11/2015,100
10/14/2014,83
04/23/2015,91
01/08/2015,73
09/24/2015,97
09/07/2016,98
09/23/2015,93
04/24/2014,96
05/18/2015,96
04/03/2015,86
04/30/2014,94
05/27/2015,97
06/29/2015,91
05/12/2016,100
01/21/2014,89
01/12/2016,98
06/23/2014,87
04/27/2015,93
07/14/2014,85
12/20/2013,96
08/16/2016,95
09/25/2014,100
